Date,ON-LINE HYDROGEN BLOWER (COMMENTS)__mean_20,ON-LINE HYDROGEN BLOWER (COMMENTS)__std_20,ON-LINE HYDROGEN BLOWER (COMMENTS)__min_20,ON-LINE HYDROGEN BLOWER (COMMENTS)__max_20,ACTIVATION HYDROGEN FLOW F230__mean_20,ACTIVATION HYDROGEN FLOW F230__std_20,ACTIVATION HYDROGEN FLOW F230__min_20,ACTIVATION HYDROGEN FLOW F230__max_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__mean_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__std_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__min_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__max_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__mean_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__std_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__min_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__max_20,REDUCER 2 TEMPS ( oC ) INLET GAS__mean_20,REDUCER 2 TEMPS ( oC ) INLET GAS__std_20,REDUCER 2 TEMPS ( oC ) INLET GAS__min_20,REDUCER 2 TEMPS ( oC ) INLET GAS__max_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__mean_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__std_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__min_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__max_20,ON-LINE HYDROGEN BLOWER (COMMENTS),ACTIVATION HYDROGEN FLOW F230,ACTIVATOR 2 SO2  FLOW (m3/hr),NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO,REDUCER 2 TEMPS ( oC ) INLET GAS,VOLATILISER 2 CO  FLOW  ( m3 / hr ),REDUCER 2 FEED  RATE  ( Kg / HR ),REDUCER 2 ACTUAL  FEED  ( Kg ),target
2021-04-17,6465.05,353.6551211800051,5854.0,6823.0,205.5,30.560552488805747,160.0,225.0,10.95,9.741257889161844,0.0,26.0,9329.6,585.1940209069785,8343.0,10179.0,503.1,16.450563900110172,476.0,523.0,24.149702947999998,3.365210923540636,19.25846995,34.76819923,6703.0,225.0,12.0,25.86320225,516.0,9531.0,4000.0,95633.0,87.1
2021-04-18,6501.95,330.0794920206854,5854.0,6823.0,208.75,28.877007790755723,160.0,225.0,10.25,9.083675351680993,0.0,26.0,9307.4,565.5570518943098,8343.0,10179.0,505.05,15.476552723735132,476.0,523.0,24.3511834475,3.2954748028996868,19.25846995,34.76819923,6645.0,225.0,12.0,25.1701897,516.0,9580.0,4000.0,96568.0,87.7
2021-04-19,6544.05,294.9098836486945,5885.0,6823.0,212.0,26.67543715421397,160.0,225.0,9.55,8.312799262519656,0.0,22.0,9276.55,532.1563358539377,8343.0,10179.0,507.05,14.043072838124395,476.0,523.0,24.60175985,3.1233754689129953,19.25846995,34.76819923,6696.0,225.0,12.0,24.88817204,516.0,9548.0,4000.0,96304.0,88.4
2021-04-20,6582.35,251.33522906354273,5893.0,6823.0,215.25,23.812590654613967,160.0,225.0,9.05,7.810081204510783,0.0,22.0,9248.8,495.85233370643834,8343.0,10148.0,509.05,12.102522573067237,476.0,523.0,24.6999056365,3.0980551240394507,19.25846995,34.76819923,6651.0,225.0,12.0,24.86989247,516.0,9624.0,4000.0,96236.0,88.6
2021-04-21,6622.0,192.5337974431952,6079.0,6823.0,218.5,20.006577865660446,160.0,225.0,8.55,7.2364210403820595,0.0,22.0,9232.7,469.6547556170387,8343.0,9826.0,511.05,9.344150999141544,486.0,523.0,25.016995951,2.824251042055614,19.96730361,34.76819923,6686.0,225.0,12.0,25.60027624,516.0,9826.0,4000.0,96293.0,91.4
2021-04-22,6654.5,145.05733893516066,6137.0,6823.0,221.75,14.534441853748547,160.0,225.0,8.05,6.57327123560576,0.0,22.0,9246.5,484.5254324974675,8343.0,9866.0,512.55,7.294374184044974,487.0,523.0,25.222846262500003,2.6463574945859323,19.96730361,34.76819923,6729.0,225.0,12.0,24.9327957,516.0,9866.0,4000.0,96470.0,92.2
2021-04-23,6679.8,79.24485704715386,6486.0,6823.0,225.0,0.0,225.0,225.0,7.55,5.789964094061921,0.0,12.0,9289.0,502.1405758298683,8343.0,9887.0,514.0,4.154895653894973,504.0,523.0,25.40777682,2.5183985928004686,19.96730361,34.76819923,6643.0,225.0,12.0,25.46713483,516.0,9887.0,4000.0,94223.0,91.1
2021-04-24,6691.85,65.32531950495071,6596.0,6823.0,225.0,0.0,225.0,225.0,8.15,5.584518072785075,0.0,12.0,9345.95,501.06796208856986,8343.0,9887.0,514.25,4.1151197462934315,504.0,523.0,25.322783859999998,2.5357835725689215,19.96730361,34.76819923,6727.0,225.0,12.0,24.02428941,516.0,9878.0,4000.0,96844.0,91.4
2021-04-25,6693.85,63.30068179563567,6596.0,6823.0,225.0,0.0,225.0,225.0,8.75,5.300198606010708,0.0,12.0,9417.3,459.2865290747003,8343.0,9887.0,514.3,4.13075754490083,504.0,523.0,25.392934406000002,2.5470966196439964,19.96730361,34.76819923,6651.0,225.0,12.0,26.44872521,516.0,9828.0,4000.0,96894.0,90.3
2021-04-26,6694.4,63.33154198761597,6596.0,6823.0,225.0,0.0,225.0,225.0,9.35,4.923359999452659,0.0,12.0,9487.55,388.2808905934079,8531.0,9887.0,514.5,4.006573545932426,504.0,523.0,25.399862267,2.545526462216429,19.96730361,34.76819923,6703.0,225.0,12.0,24.91742627,514.0,9748.0,4000.0,96672.0,90.2
2021-04-27,6689.35,61.48964397191041,6596.0,6823.0,225.0,0.0,225.0,225.0,9.95,4.430456790041069,0.0,12.0,9548.4,319.80839658508694,8873.0,9887.0,514.5,4.006573545932426,504.0,523.0,25.3582191055,2.551150806291105,19.96730361,34.76819923,6663.0,225.0,12.0,24.6356383,511.0,9748.0,4000.0,96390.0,88.4
2021-04-28,6679.7,54.11303958044079,6596.0,6786.0,225.0,0.0,225.0,225.0,10.55,3.7763112048385836,0.0,12.0,9583.6,304.0088987617359,8873.0,9887.0,514.5,4.006573545932426,504.0,523.0,25.326369762,2.5608329851943594,19.96730361,34.76819923,6630.0,225.0,12.0,24.28563218,511.0,9785.0,4000.0,87994.0,86.8
2021-04-29,6675.0,51.33071307965535,6596.0,6786.0,225.0,0.0,225.0,225.0,11.15,2.8520537383288813,0.0,12.0,9628.55,263.9231297576232,8873.0,9887.0,514.85,3.2811262508020334,510.0,523.0,25.446122172,2.633043802210061,19.96730361,34.76819923,6660.0,225.0,12.0,28.07142857,511.0,9815.0,4000.0,52910.0,88.0
2021-05-03,6671.9,46.49040648068769,6596.0,6786.0,225.0,0.0,225.0,225.0,11.75,1.1180339887498765,7.0,12.0,9599.85,349.27372390509635,8461.0,9887.0,514.7,3.570345700498864,507.0,523.0,25.46920447,2.6286227169455807,19.96730361,34.76819923,6715.0,225.0,12.0,25.20978261,507.0,8461.0,4000.0,96452.0,88.4
2021-05-04,6678.35,44.30311263868997,6606.0,6786.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9632.2,305.6473027595975,8461.0,9887.0,514.05,5.124502543253145,498.0,523.0,24.9834020355,1.455769658968696,19.96730361,28.07142857,6725.0,225.0,12.0,25.05215054,498.0,9520.0,4000.0,96914.0,87.9
2021-05-05,6678.95,44.12240748313757,6606.0,6786.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9618.3,313.69145081719427,8461.0,9887.0,513.85,5.323977539596115,498.0,523.0,25.2371123265,0.8528835151941606,24.02428941,28.07142857,6672.0,225.0,12.0,25.04150943,507.0,9316.0,4000.0,96614.0,88.7
2021-05-06,6684.5,43.55939683506181,6606.0,6786.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9605.6,315.9399343313062,8461.0,9887.0,513.45,5.5295854988862025,498.0,523.0,25.218719583000002,0.8498567135073224,24.02428941,28.07142857,6733.0,225.0,12.0,25.17708895,507.0,9432.0,4000.0,97117.0,88.8
2021-05-07,6686.15,43.4466097036313,6606.0,6786.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9596.65,320.07635191097546,8461.0,9887.0,512.8,5.48298804437472,498.0,523.0,25.221059193500004,0.8491319798056072,24.02428941,28.07142857,6699.0,225.0,12.0,24.99329759,507.0,9372.0,4000.0,96955.0,86.4
2021-05-08,6688.4,40.11483516110775,6630.0,6786.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9594.7,320.83970419740876,8461.0,9887.0,512.0,5.067959207248565,498.0,516.0,25.2087755555,0.8535843838151043,24.02428941,28.07142857,6651.0,225.0,12.0,24.79892183,507.0,9457.0,4000.0,95714.0,87.0
2021-05-09,6683.4,32.89120823183872,6630.0,6733.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9585.95,321.0068822020174,8461.0,9887.0,511.5,5.145258420190988,498.0,516.0,25.251482389,0.8496197956867566,24.02428941,28.07142857,6686.0,225.0,12.0,25.58209366,506.0,9497.0,4000.0,96493.0,87.9
2021-05-10,6682.3,32.567500752528666,6630.0,6733.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9588.4,320.75230646913565,8461.0,9887.0,511.05,5.1245025432533104,498.0,516.0,25.243216536500004,0.8441417298749477,24.02428941,28.07142857,6681.0,225.0,12.0,25.6978852,507.0,9580.0,4000.0,88370.0,88.1
2021-05-11,6687.45,34.44824493280049,6630.0,6748.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9595.1,321.9648395318096,8461.0,9887.0,510.6,5.061724274553026,498.0,516.0,25.234250062500003,0.8459088161858354,24.02428941,28.07142857,6748.0,225.0,12.0,24.99086022,507.0,9714.0,4000.0,96686.0,87.6
2021-05-12,6686.95,34.3901378152256,6630.0,6748.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9594.65,322.0404150838455,8461.0,9887.0,510.3,4.900053705400588,498.0,516.0,25.2394516755,0.8439863991997231,24.02428941,28.07142857,6686.0,225.0,12.0,24.9922043,510.0,9539.0,4000.0,96691.0,88.7
2021-05-13,6690.8,34.463710891660114,6630.0,6748.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9592.9,321.9676185091106,8461.0,9887.0,510.35,4.965936600059453,498.0,517.0,25.266025172,0.8400960427757433,24.02428941,28.07142857,6728.0,225.0,12.0,25.4013624,517.0,9589.0,4000.0,96893.0,86.6
2021-05-14,6695.4,39.55329515852827,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9569.65,321.0370162294079,8461.0,9887.0,509.9,4.833000593509466,498.0,517.0,25.297875767,0.865137793380605,24.02428941,28.07142857,6778.0,225.0,12.0,26.23728814,507.0,9361.0,4000.0,96420.0,86.4
2021-05-15,6691.6,39.80531569900711,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9545.25,315.83054667104966,8461.0,9887.0,509.45,4.650693213752332,498.0,517.0,25.362146346,0.8841266020671741,24.02428941,28.07142857,6653.0,225.0,12.0,26.21820728,507.0,9378.0,4000.0,97169.0,84.8
2021-05-16,6691.35,40.14090314462345,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9525.2,305.5544744265959,8461.0,9878.0,509.0,4.4128997507928345,498.0,517.0,25.351466235,0.8840817474595023,24.02428941,28.07142857,6638.0,225.0,12.0,25.25353261,507.0,9486.0,4000.0,96613.0,89.3
2021-05-17,6688.45,39.5201147985057,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9504.2,294.2550987797882,8461.0,9828.0,508.55,4.110000640289398,498.0,517.0,25.4001576785,0.8324488132426642,24.28563218,28.07142857,6669.0,225.0,12.0,24.99811828,507.0,9458.0,4000.0,96713.0,84.5
2021-05-18,6690.95,38.59707515510981,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9485.2,284.34848893198483,8461.0,9815.0,508.1,3.726152241433163,498.0,517.0,25.334022231,0.7965263800307822,24.28563218,28.07142857,6701.0,225.0,12.0,25.12601626,507.0,9448.0,4000.0,96405.0,85.0
2021-05-19,6694.35,42.51102024308716,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9466.6,278.35690834082266,8461.0,9815.0,507.75,3.462201915730067,498.0,517.0,25.381935833500002,0.7989657041646903,24.28563218,28.07142857,6771.0,225.0,12.0,25.87569832,507.0,9376.0,4000.0,96215.0,83.2
2021-05-20,6698.95,43.89518016944685,6630.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9444.55,272.2934707453248,8461.0,9815.0,507.55,3.3791154245828126,498.0,517.0,25.4253050175,0.7796308794668142,24.28563218,28.07142857,6755.0,225.0,12.0,25.50302198,507.0,9307.0,4000.0,96471.0,82.8
2021-05-22,6708.7,41.82809431096793,6638.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9381.95,253.8556313713698,8461.0,9714.0,507.4,3.346640106139586,498.0,517.0,25.35761456,0.4088109943116263,24.79892183,26.23728814,6765.0,225.0,12.0,25.5630854,512.0,9154.0,4000.0,96424.0,85.3
2021-05-23,6706.4,42.71866349184292,6638.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9401.75,184.1043396955813,8857.0,9714.0,507.85,3.856300381401927,498.0,517.0,25.541782750499998,0.8877877577120589,24.79892183,28.89314642,6669.0,225.0,12.0,28.89314642,516.0,8857.0,4000.0,95957.0,86.6
2021-05-24,6702.9,43.963980472090284,6638.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9348.05,279.64215385119604,8446.0,9714.0,508.75,3.522484171272205,506.0,517.0,25.5938943245,0.8881230616578698,24.79892183,28.89314642,6655.0,225.0,12.0,26.09438202,516.0,8446.0,4000.0,96456.0,83.8
2021-05-25,6705.35,43.51439568214104,6638.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9309.35,332.81340987028125,8446.0,9714.0,509.2,3.84707681233698,506.0,517.0,25.562318853,0.9194685356290564,24.41,28.89314642,6721.0,225.0,12.0,24.41,516.0,8542.0,4000.0,96558.0,84.0
2021-05-27,6694.7,59.51479250000518,6520.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9238.75,438.4316396333528,8020.0,9714.0,509.2,3.84707681233698,506.0,517.0,25.6049169195,0.9204166566123112,24.41,28.89314642,6520.0,225.0,12.0,26.02905028,507.0,8020.0,4000.0,96764.0,82.0
2021-05-28,6694.1,59.52964763352206,6520.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9181.7,491.2355100313917,8020.0,9714.0,509.2,3.84707681233698,506.0,517.0,25.6192137885,0.9126039128249959,24.41,28.89314642,6687.0,225.0,12.0,25.27923497,507.0,8231.0,4000.0,96182.0,82.3
2021-05-29,6694.75,59.10372238702808,6520.0,6778.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9111.8,546.3697995815197,8020.0,9714.0,509.2,3.84707681233698,506.0,517.0,25.679713379499997,0.8953051584153159,24.41,28.89314642,6664.0,225.0,12.0,26.00891365,507.0,8059.0,4000.0,96962.0,80.5
2021-05-30,6691.4,61.47691051377446,6520.0,6778.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,9039.25,587.3293593170731,8020.0,9714.0,509.25,3.8096138773841193,507.0,517.0,25.611599112,0.9530796990088078,24.21980831,28.89314642,6619.0,224.0,12.0,24.21980831,507.0,8046.0,4000.0,78938.0,81.0
2021-05-31,6693.95,62.077604233501944,6520.0,6778.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8957.75,620.4993638403921,7950.0,9714.0,509.3,3.7850119933091997,507.0,517.0,25.520154986999998,1.0290724936558993,23.8690027,28.89314642,6732.0,225.0,12.0,23.8690027,508.0,7950.0,4000.0,92264.0,80.6
2021-06-01,6693.15,61.44426229050129,6520.0,6778.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8872.55,628.1344538435063,7950.0,9589.0,509.7,3.9483507549648036,507.0,517.0,25.4779896935,1.0684256757044235,23.8690027,28.89314642,6732.0,225.0,12.0,24.14755435,515.0,8010.0,4000.0,92543.0,79.0
2021-06-02,6692.75,61.51925244226797,6520.0,6778.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8782.7,655.7050123019599,7742.0,9589.0,510.0,4.192725529824427,507.0,517.0,25.4996036675,1.0624368023900899,23.8690027,28.89314642,6678.0,225.0,12.0,25.42448378,516.0,7742.0,4000.0,89579.0,80.6
2021-06-03,6681.6,73.78089896873239,6505.0,6778.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8698.65,654.6483407143261,7742.0,9486.0,510.0,4.192725529824427,507.0,517.0,25.4693029895,1.073965306605595,23.8690027,28.89314642,6505.0,225.0,12.0,24.79534884,517.0,7908.0,4000.0,88736.0,78.9
2021-06-04,6675.55,70.34088052965251,6505.0,6771.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8632.05,651.4654310819252,7742.0,9486.0,510.25,4.153311931461486,507.0,517.0,25.410922188999997,1.0616859826955551,23.8690027,28.89314642,6657.0,225.0,12.0,25.06967213,512.0,8029.0,4000.0,95415.0,79.6
2021-06-05,6676.65,70.14141730144382,6505.0,6771.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8563.05,641.3019220797496,7742.0,9486.0,510.5,4.097496026139714,507.0,517.0,25.3516021215,1.0472522418394035,23.8690027,28.89314642,6675.0,225.0,12.0,25.03180593,512.0,7998.0,4000.0,96578.0,79.6
2021-06-06,6676.55,70.20082095788156,6505.0,6771.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8482.3,620.3046874425365,7742.0,9458.0,510.5,4.097496026139714,507.0,517.0,25.331552837,1.0530508782528927,23.8690027,28.89314642,6636.0,225.0,12.0,24.85254692,507.0,7871.0,4000.0,96430.0,80.3
2021-06-07,6674.75,70.86300720034615,6505.0,6771.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8391.85,602.1695228177471,7649.0,9448.0,510.5,4.097496026139714,507.0,517.0,25.3283135895,1.0542295068477558,23.8690027,28.89314642,6633.0,225.0,12.0,24.93333333,507.0,7649.0,4000.0,96472.0,80.7
2021-06-08,6669.95,72.22951357707952,6505.0,6771.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8302.95,568.3357490816844,7649.0,9376.0,510.5,4.097496026139714,507.0,517.0,25.326443671,1.0546403002668685,23.8690027,28.89314642,6605.0,225.0,12.0,25.08861789,507.0,7670.0,4000.0,96267.0,81.9
2021-06-09,6661.15,69.95583193026225,6505.0,6765.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8214.95,528.2886446870627,7616.0,9307.0,510.5,4.097496026139714,507.0,517.0,25.2764894,1.050909770408486,23.8690027,28.89314642,6595.0,225.0,12.0,24.8766129,507.0,7616.0,4000.0,96261.0,83.0
2021-06-10,6648.35,75.11063769359956,6499.0,6765.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8119.1,492.4115629922327,7390.0,9194.0,510.15,4.67101927341902,500.0,517.0,25.230774717,1.0603802002803624,23.8690027,28.89314642,6499.0,225.0,12.0,24.58872832,500.0,7390.0,3500.0,88537.0,84.8
2021-06-11,6641.85,74.20333018489521,6499.0,6765.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8056.9,423.1909983124231,7390.0,9154.0,509.2,6.7947348037029665,488.0,517.0,25.1740350635,1.0787871540779628,23.8690027,28.89314642,6590.0,225.0,12.0,24.30537313,488.0,7950.0,3500.0,84773.0,84.3
2021-06-12,6630.8,71.29744957424228,6499.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8037.2,375.9676077872897,7390.0,8857.0,508.25,7.65626678301199,488.0,517.0,25.1176419875,1.086828582145221,23.8690027,28.89314642,6544.0,225.0,12.0,24.43522388,493.0,8760.0,3500.0,85208.0,84.1
2021-06-13,6619.5,82.02663238884469,6443.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8026.15,353.16080652189055,7390.0,8760.0,507.1,8.142804379199855,488.0,517.0,24.8695025235,0.6635819344079689,23.8690027,26.09438202,6443.0,225.0,12.0,23.93035714,493.0,8636.0,3500.0,83766.0,85.0
2021-06-14,6613.25,83.91968278000525,6443.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8022.25,348.6826146935176,7390.0,8760.0,505.9,8.521798673496168,488.0,517.0,24.8135722425,0.5988971934887479,23.8690027,26.02905028,6530.0,225.0,12.0,24.9757764,492.0,8368.0,3500.0,83642.0,85.0
2021-06-15,6605.0,80.82274302122873,6443.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8008.7,332.30266799700746,7390.0,8760.0,504.75,8.638195474325306,488.0,517.0,24.834467948,0.5913179589556186,23.8690027,26.02905028,6556.0,225.0,12.0,24.82791411,493.0,8271.0,3500.0,84199.0,85.9
2021-06-16,6604.3,81.65401978696646,6443.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8012.85,332.96882657948436,7390.0,8760.0,504.0,9.07280493969242,488.0,517.0,24.736854719500002,0.5428952705718129,23.8690027,26.00891365,6506.0,225.0,12.0,24.07678571,492.0,8103.0,3500.0,84258.0,86.9
2021-06-17,6588.15,95.24719915761389,6364.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,8005.05,329.3976120771672,7390.0,8760.0,504.35,9.326109359722118,488.0,517.0,24.861496574500002,0.8647368449620227,23.8690027,27.77207207,6364.0,225.0,12.0,27.77207207,514.0,8075.0,3500.0,63874.0,80.9
2021-06-18,6578.35,97.09749576694647,6364.0,6732.0,224.95,0.2236067977439366,224.0,225.0,12.0,0.0,12.0,12.0,7993.1,331.66484351086643,7390.0,8760.0,505.25,10.401796403558132,488.0,525.0,24.665572497,1.0208905787921545,22.0904321,27.77207207,6468.0,225.0,12.0,22.0904321,525.0,7820.0,3500.0,74813.0,86.5
2021-06-19,6576.6,96.64062565152108,6364.0,6732.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,7988.8,331.5003532585769,7390.0,8760.0,504.75,10.55250032731188,488.0,525.0,24.663865663499998,1.0217032930097059,22.0904321,27.77207207,6584.0,225.0,12.0,24.18567164,497.0,7960.0,3500.0,84372.0,86.4
2021-06-20,6561.5,94.6547743951196,6364.0,6732.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,7987.0,331.8197037391069,7390.0,8760.0,503.95,10.8941075333132,488.0,525.0,24.634036218,1.0543196865910751,22.0904321,27.77207207,6430.0,225.0,12.0,23.27241379,492.0,7914.0,3500.0,84468.0,89.1
2021-06-21,6550.8,86.07316349295897,6364.0,6678.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,7977.65,333.7664287303376,7390.0,8760.0,502.9,10.784491789505815,488.0,525.0,24.630501230500002,1.056153568726691,22.0904321,27.77207207,6518.0,225.0,12.0,24.0768546,494.0,7823.0,3500.0,84509.0,89.3
2021-06-22,6543.05,80.83607519315221,6364.0,6675.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,7980.65,331.8007130160058,7390.0,8760.0,501.8,10.496114569337351,488.0,525.0,24.520616073000003,1.0831794119877862,22.0904321,27.77207207,6523.0,225.0,12.0,23.22678063,494.0,7802.0,3500.0,85036.0,89.6
2021-06-23,6539.1,84.63413520623115,6364.0,6675.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8035.75,402.9696181574101,7390.0,9010.0,500.65,9.990916927522543,488.0,525.0,24.73013954,1.4739282498988833,22.0904321,28.98581818,6426.0,225.0,12.0,28.98581818,494.0,9010.0,3500.0,82461.0,89.1
2021-06-24,6526.75,84.54576773621811,6364.0,6675.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8074.8,438.55175533259086,7390.0,9010.0,499.75,9.721787793135697,488.0,525.0,24.7257282605,1.4729903146140662,22.0904321,28.98581818,6410.0,225.0,12.0,24.98144654,494.0,8810.0,3500.0,82621.0,88.6
2021-06-25,6519.3,77.02501302551127,6364.0,6636.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8083.9,438.7624822036485,7390.0,9010.0,498.9,9.32963585908816,488.0,525.0,24.65964966,1.4881024027251382,22.0904321,28.98581818,6526.0,225.0,12.0,23.71023392,495.0,8180.0,3500.0,84509.0,89.7
2021-06-26,6510.25,73.1263326464344,6364.0,6633.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8078.1,442.4759166803756,7390.0,9010.0,498.4,9.138697361971792,488.0,525.0,24.713869448,1.5150125734538202,22.0904321,28.98581818,6455.0,225.0,12.0,25.93694268,497.0,7755.0,3500.0,84582.0,91.8
2021-06-27,6500.45,68.81667102183508,6364.0,6605.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8141.35,467.6089543738001,7390.0,9010.0,496.95,9.965598722342946,478.0,525.0,24.672009329,1.5201867946492813,22.0904321,28.98581818,6437.0,225.0,12.0,24.09613095,478.0,8914.0,3500.0,84323.0,92.3
2021-06-28,6493.65,64.52765624950108,6364.0,6595.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8214.45,502.98315081126844,7390.0,9132.0,496.45,9.681642966270886,478.0,525.0,24.634349268,1.5186516915204193,22.0904321,28.98581818,6469.0,225.0,12.0,24.33541667,497.0,9132.0,3500.0,85127.0,91.7
2021-06-29,6487.9,59.98499812454053,6364.0,6590.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8310.8,563.2651614517737,7390.0,9543.0,495.95,9.361033456218813,478.0,525.0,24.5961454885,1.521843786847476,22.0904321,28.98581818,6480.0,225.0,12.0,24.11253731,497.0,9543.0,3500.0,84127.0,92.3
2021-06-30,6486.2,60.13546112080337,6364.0,6590.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8412.95,572.6601338904221,7755.0,9543.0,495.8,9.316651759083138,478.0,525.0,24.570994787,1.526123323258086,22.0904321,28.98581818,6465.0,225.0,12.0,24.08571429,497.0,9433.0,3500.0,84288.0,93.0
2021-07-01,6476.15,58.652657318551455,6364.0,6584.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8441.85,562.562864323461,7755.0,9543.0,496.25,9.135673282020118,478.0,525.0,24.562392797,1.5281827591119033,22.0904321,28.98581818,6389.0,225.0,12.0,24.13333333,497.0,8528.0,3500.0,84448.0,92.4
2021-07-02,6475.75,58.19104199464178,6364.0,6584.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8416.55,558.8676968940025,7755.0,9543.0,496.45,9.104510160529482,478.0,525.0,24.5467625555,1.5311476824815364,22.0904321,28.98581818,6536.0,225.0,12.0,24.12261905,497.0,8254.0,3500.0,84412.0,92.3
2021-07-03,6480.7,59.455511895348685,6364.0,6584.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,8399.45,557.0288166976704,7755.0,9543.0,496.65,9.068598220465894,478.0,525.0,24.5643667225,1.5257019726088235,22.0904321,28.98581818,6542.0,225.0,12.0,24.28244048,497.0,8294.0,3500.0,84949.0,92.3
